q0,q1,q10,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q11,q110,q111,q112,q113,q114,q115,q116,q117,q118,q119,q12,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q13,q130,q131,q132,q133,q134,q135,q136,q137,q138,q139,q14,q140,q141,q142,q143,q144,q145,q146,q147,q148,q149,q15,q150,q151,q152,q153,q154,q155,q156,q157,q158,q159,q16,q160,q161,q162,q163,q164,q165,q166,q167,q168,q169,q17,q170,q171,q172,q173,q174,q175,q176,q177,q178,q179,q18,q180,q181,q182,q183,q184,q185,q186,q187,q188,q189,q19,q190,q191,q192,q193,q194,q195,q196,q197,q198,q199,q2,q20,q200,q201,q202,q203,q204,q205,q206,q207,q208,q209,q21,q210,q211,q212,q213,q214,q215,q216,q217,q218,q219,q22,q220,q221,q222,q223,q224,q225,q226,q227,q228,q229,q23,q230,q231,q232,q233,q234,q235,q236,q237,q238,q239,q24,q240,q241,q242,q243,q244,q245,q246,q247,q248,q249,q25,q250,q251,q252,q253,q254,q255,q256,q257,q258,q259,q26,q260,q261,q262,q263,q264,q265,q266,q267,q268,q269,q27,q270,q271,q272,q273,q274,q275,q276,q277,q278,q279,q28,q280,q281,q282,q283,q284,q285,q286,q287,q288,q289,q29,q290,q291,q292,q293,q294,q295,q296,q297,q298,q299,q3,q30,q300,q301,q302,q303,q304,q305,q306,q307,q308,q309,q31,q310,q311,q312,q313,q314,q315,q316,q317,q318,q319,q32,q320,q321,q322,q323,q324,q325,q326,q327,q328,q329,q33,q330,q331,q332,q333,q334,q335,q336,q337,q338,q339,q34,q340,q341,q342,q343,q344,q345,q346,q347,q348,q349,q35,q350,q351,q352,q353,q354,q355,q356,q357,q358,q359,q36,q360,q361,q362,q363,q364,q365,q366,q367,q368,q369,q37,q370,q371,q372,q373,q374,q375,q376,q377,q378,q379,q38,q380,q381,q382,q383,q384,q385,q386,q387,q388,q389,q39,q390,q391,q392,q393,q394,q395,q396,q397,q398,q399,q4,q40,q400,q401,q402,q403,q404,q405,q406,q407,q408,q409,q41,q410,q411,q412,q413,q414,q415,q416,q417,q418,q419,q42,q420,q421,q422,q423,q424,q425,q426,q427,q428,q429,q43,q430,q431,q432,q433,q434,q435,q436,q437,q438,q439,q44,q440,q441,q442,q443,q444,q445,q446,q447,q448,q449,q45,q450,q451,q452,q453,q454,q455,q456,q457,q458,q459,q46,q460,q461,q462,q463,q464,q465,q466,q467,q468,q469,q47,q470,q471,q472,q473,q474,q475,q476,q477,q478,q479,q48,q480,q481,q482,q483,q484,q485,q486,q487,q488,q489,q49,q490,q491,q492,q493,q494,q495,q496,q497,q498,q499,q5,q50,q51,q52,q53,q54,q55,q56,q57,q58,q59,q6,q60,q61,q62,q63,q64,q65,q66,q67,q68,q69,q7,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q8,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q9,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99
u282,,,,,,,,,,,,,0.0,,,,47.263242619700776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.543935317578885,,,50.07749508022335,,,,,,,,,,,,,,,,,,,53.060597031885415,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41.72910392583489,45.20901107091508,,,,48.846530855261705,,,,45.90228748002053,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,50.82111596343219,,,,52.47864872460904,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,39.543181799855525,,44.31447041812557,,,37.8037300822043,,,,,,,,,,,,55.1311253551259,,,0.0,,,47.93782767698515,,,,,,,,,,49.24702529318695,,49.46629221563817,49.07370879190644,,,,,,,,,,,0.0,,,,,,,,,,58.75635993405717,,44.96264534925034,,,,,56.74997962251644,,41.77825405506289,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.64776833096364,,,,,,,,,,,,,,,,54.453033232208725,,,,,,,,,,,,,,,,,,,,,,,,,55.836000995190176,,,,,,,,,,,,46.41032661403522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,50.48659887318528,,51.858135059421635,,,,,,,,,,,,0.0,,,,0.0,,47.5168405027374,,,,,,,,44.189268760459306,,,,,47.38525523150353,52.23356527523431,,,,48.208202168218435,0.0,,,,,,,,,,,,,,,56.38218389000338,,,53.820990318661835,,,,,,,45.68837512794996,,,,,,,,,,,,,,,,,,,,42.159094500047594,,,,,,42.78501526677804,,,,,,,0.0,47.56558931605882,,,,,,,,,,,
u283,,49.72105809808499,,,50.632799873577284,,38.884170119816176,,49.9699946640737,,,,,,,,,,0.0,,49.42694531141274,,,,,,,,,0.0,,,,51.67562645007567,,,,,,,,,59.39308163458423,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,44.02000685229103,,0.0,48.211252520610905,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.88371155131119,,0.0,0.0,,,,,,,,,,48.57334274152809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.61649588350571,,,,,,,,,,,,0.0,,,43.830582438655625,,,,,39.87314803683468,,,,,,,,0.0,,45.16329579358761,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,47.630426887751064,,,,42.14342253516102,,,,,,,,,,,,,,,,,,,38.77579382387133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,57.5765615225574,,,,,0.0,,,,,,0.0,,,,,,,,,,43.22818593932342,,50.75094528740734,,,,,,,,,,,,,,,,,,,,,56.23114318752196,,,,,,,,,,0.0,,,,,,,,,,,,51.011932853817505,,,,,,,,,,,,,,51.7793520640181,,,,,,,,,,46.836410378845436,0.0,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,48.278645152051226,,,,0.0,,,,,,,,,51.18098868276066,,,,,,,,,54.37931492905136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,45.708530213210054
u284,,,,0.0,,,,,,46.02952594474076,60.09507916344057,,,,,0.0,,,,,,,,,,,,,,,,,49.88634820593049,,,,,,,,,,,,,,,,,,,37.39280499622703,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,57.90863718686194,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,50.33891640593417,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,39.93094532704683,,,,,49.508246708105844,,,,,46.260692313950464,,,,,,,,,44.621239437755996,,,,,,,,,0.0,,,,,,,,,,,,,,52.62400989022124,,,,,,,,,,,,,,,,,,,49.1411467767456,,,,,,,,,,,,,,,,,,0.0,,49.80774457432433,,,,,,,53.774499980482055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.571109411782764,,47.78750472463226,0.0,,,,,,,,,,,,,,,,,,,,,,,53.721455061398004,,,,,,50.31051567934663,,,,0.0,,,,50.08337022803639,,,,,,,,,,,,,,,,,49.456720427617434,,,,45.40434637134485,,,,,42.17455994495511,0.0,,,,,,,,,,,,,,,,,,,,,,37.16622881010994,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,59.19334734813586,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,49.05764240001275,,,,,,,,,,,,,,,,,,,,,,,49.69562537726867,,,,,,,,,,,0.0,42.447308740168936,,,,,,,0.0,,,,,,,,,,,,,34.08000943276251,,52.49965228567178,,,,,,,,,0.0,,,,,,,,,,,,
u285,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,51.08255336702209,,,60.96217219277077,,,,,,,,,,,,,,43.62294849144801,0.0,,,,,,53.592229868342834,,,,,,,,,44.08597611299626,,51.664618800748414,,,,,,,,,,,0.0,,,,,,,,,,,,,,49.9686356520951,,40.24612833047729,,,,,52.610903528872036,0.0,,,,,,,50.724389495210886,,,,,,,,,41.5786331596868,49.09245018088313,,,,,,,,,,,,,,,,0.0,,,,,,43.74994757438494,,,,50.51167971777533,53.6498661118035,,,,,,,,,,,,,,50.355885860917326,,,,,,,,,39.389895608059575,,,45.22784456582241,,,0.0,,,42.77588948592781,,49.46793662401588,,46.78282171983016,,,0.0,,,,,,,,50.95091656039964,,,57.2370790411328,25.152832701556434,,,,,,,,,,,,,,42.150923037605104,,,,,,,,,,,,,,,48.233768655948644,,37.068921724974075,,,,49.06599131552322,0.0,,,,,49.430726946518405,,,,,,,,,,54.81766258894676,,,0.0,,,,,54.63711763081235,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,41.03531005341516,,0.0,,,,,,,51.23652888528676,,52.304073743779135,,,,,,,,,,,,,53.00189608853801,,,,,31.90749345262808,,,,,,,,,,,,,,47.37537475831196,,,,,,,,,,,43.73106710206092,,,,,,,,,,47.15693515104921,,,,,,51.720325988213595,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,39.50030880643344,,,,,,,,,,,,,,,,,,,,,,45.99388369985298,,,,,,,,,,44.69797620595901,,,,50.1665181838504,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
u286,,,,,,53.52205642390381,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,57.652972315339014,,,,,,,,,,,,,,,,55.34057640497745,,,,,45.020936058670536,,,,43.48207210010667,,,45.56659425250865,,47.2753094721902,,0.0,56.877480699441925,,,,,51.10598969306569,,,,,,,,,,42.338029086737784,,,,,,,,,,,,,,,,,,,,,,,,,,58.36040309755465,,,,,,,,,,,0.0,0.0,,,,,,44.83336003059044,,,,,,,,,,,,,,,,,,,,,,,,,47.102221015826764,,,,57.06619418007183,,,60.43945236480296,,,,0.0,53.48031588680547,,51.456930682417195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.482921618309014,0.0,53.5016234298856,,,0.0,,52.158660351236115,,,,,,,,,,,,,56.450914942159905,,,,,,,,,,,,,,,,,,,,45.31759520981987,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,47.64043008095305,51.50741275519968,,,,,,,,,,,,,,,,,,,,,,,,,47.591066302138536,,,,,,,58.1113852841749,0.0,,,,,,,,,,,,,,,,,,,,,44.21262665380906,,,0.0,,,,,44.31220471287556,0.0,,,,,,,51.523410118314835,,50.04098127602866,,,,,,,52.219392369998666,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,49.1310606667509,,49.17157919316495,0.0,,,,,,,,,,,,,,,,,,,60.61998543316739,,58.35145187659552,,,,,,48.58323926395008,,,,,,49.55016540663618,,,0.0,,0.0,,,,,,,,53.17906622381134,,,,,,,,,,,48.840924908187034,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,48.491486306050916
u287,,,,,49.56367536281293,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,58.49323977206878,,,,,,,,,,,47.56212065874091,,,,,,,,,,,,,,,,,,48.9803224394588,,,,,,,,,,53.4499191322836,,,,,54.20769209036196,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47.985562178206536,,,,,,,51.219674600215555,67.16632689143002,0.0,,,,,,,,48.02645478591827,,,,,,,,,,,,44.88020721201761,0.0,,,,,,,,,,,,,52.912830766718415,,,,,,,,,44.85070521467363,,,,,,,,,,,,,54.411955627651324,,,,,,,,,,,,,,,,,,,41.13753343422931,,,,,,,,,,,50.08416062689322,,,,,,,46.57799950719303,,,,,,,,,,46.47116548966459,47.83628680049367,,,42.31707023919798,,,,,,,46.94537531180978,,,,,49.202691741344836,,,,,,,,,,,,,,,,47.733627806346405,,,,,,,,,,,,,54.31653028755875,,,,46.537744697203685,,,58.508485867385936,,,0.0,,,,,,46.10107824248445,,,,,,,,,,,,,,,,,48.125252890943656,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,48.09916912744879,,,,,,46.88874110572375,,,,,,,,,,,,,49.22284173565162,,,,,,,,0.0,,,,0.0,,0.0,,,43.906579343525856,,0.0,,,,,,53.856314414881965,,,,,,53.388280701903916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.01425022670944,,,,,43.96914905199803,,,,,,59.170483320620214,,,51.53360848031284,,,,,47.584462866527886,,,,,,0.0,,,,,,,,,,
u288,,46.259206099446175,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,54.905191314782336,,,,,,47.194567049549406,,,,,,,,0.0,,54.29220294198448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.16358001476436,41.973052363024806,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,50.65887532755245,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,50.97861229700875,,,,48.12731182919088,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,50.169274145878894,45.19504161700952,,,,,,55.16417727085311,,58.66399422096093,,,,,,,,,,56.73087523186716,,,,,,,,,,,,,,,,,51.795822046597834,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,48.38005737652758,,,,,,,,,,,,,,,,,,,,,,,,,,52.595958946662094,46.62865381305701,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06038945313842,,,,,,,,,,0.0,,,,,,,,49.37170115981707,,,,,,,,54.91378784641692,,,,,,55.77446792613257,,,52.41596833776492,,,,,,,,,,54.54921358695658,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,44.4284697351858,,,,,,,,,,,,,,,,,,,,,,,,45.16754136162401,,,,,,,,,,,,,,,,,,,,,,,,,,,48.51177100260601,,,,,,,,,45.54623930882656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,49.4682643457631,,,
u289,50.83106477469758,,,,,,,0.0,,,45.90405594438765,,,,,,,,0.0,,,,,,,,,,,,,57.85132537362945,53.439716910686776,,,,,,,,,,,,,,0.0,,,,50.5102585839981,,57.36785366253977,,,,,,,,,,,,38.81458603015116,51.65743071740922,,,,,,,49.14403033712146,,,,,,,48.81778797075996,,,,,,,,,,,55.44173373724032,,,,,,,,,,52.48657257564372,,,,,,,,52.02231570551911,,,,,,,,,0.0,,,,,,41.65103461250262,,,,,,,,,,,,,,,,,,,,,48.7671405934924,,,,,,,,,,,,46.771278473552755,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,50.7312053836487,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.148605819972694,,,0.0,53.693649404469454,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,46.346473640317015,,,,,,,,52.593235356387474,,,,42.891606122396325,,,,,,,,,,,,0.0,53.973562735352566,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,55.53461201374187,,,,,,,,,,46.364695517462614,,,,,,,,,,,,,,,,,,,,0.0,,,45.82919222388905,,,,,,,,,,,,,,,,,0.0,,,54.88894175115406,,50.24409878900341,,,,,,,,0.0,,,,,,,,,,,,47.93708716619368,,,,,,,,,,,,,,,,,49.33141010756943,,,,,,,,,,,48.29870396368946,,,56.97093645220687,,,,,,,,,,,,,,,,,,,,,,,,,50.72547805576764,,,,,,,,,,,,,,,,,,,55.83754435211649,42.374697906735655,,,,,,46.960784595450676,45.72225126462371,0.0,,,,49.2743149787328,,,,,,,,,,48.68041647357183,,,,
u290,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.34592223383378,,,,,,,,,,,,48.72429110013404,,,,,,47.800768063761446,,,,,48.76780070976478,,,,,,,,,57.73124639380641,,,,,,,,,,,,,,,,,53.77023087069512,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,41.52786480689804,,,,,,,,,46.923677791373464,,,,,,,,,,,,,,,,,,,,0.0,,,,45.3191328723867,,,,,46.71243639985856,,,,,,,,44.88210686543195,,,,,,,51.49760897772671,,,,,,,,,45.74280825853813,,,,,,,,,46.7882261886865,,,,,,,43.100486668657965,,47.250184819585286,,,,0.0,,,0.0,,,,,46.173970236797274,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,56.23096159212368,,,,,,,,,,,51.11374978488136,,,,,,,,,,38.35335570865064,0.0,,,,,,,,,,44.67022130801525,,,,,,,,,,,,,,,,,,,,,,,,,59.7453038062318,,,,,,,,,,,,,,,,,,,,,,,,,47.64582879444299,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,53.401976303614894,,,,,,,,50.599773595435835,,,,,,,,,,,,,,,50.53908905265485,,,,,,,,47.207250305327605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.315900654517456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.04561111821677,,,,0.0,,46.25109099043065,,,,,,46.01772260788798,,,51.222704163589476,59.00087585798482,46.624072719979075,49.76411778798359,,,,44.2617681208449,,48.11366125662978,47.1168826571528,,,42.46278617903266,,,,,,,,,,,,,,,,,
u291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,45.47911458750213,,,55.077671607479424,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87129399033763,,,,,,,,,,,,,,,,0.0,,,,,,,,,52.35970500346117,,,60.222089779599926,,,58.069030293481525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.30450029852197,,,,,,,,0.0,,,,,,,,,,,,,45.73449559570318,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2296414177966,,0.0,,,,,,,,,,0.0,,,,,,,,,50.86777815273777,52.376786280763596,43.28640091039214,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,45.61549816137318,54.331645166957394,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,47.55264687129892,,,,,,,,,,,,,,,,,,,,43.45134235322864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.759896581867416,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,46.43216835892711,,,58.299988059547175,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,38.65876964279666,,,,56.65107692869655,,,,,,,,,,,,,,,,,,0.0,,,,50.68759939604024,,,,49.397671390508194,,,,,,,,,,44.18234926647066,,,,,,50.74756843067957,,,,,,,,,,,61.35800873959574,,,,,,46.90274098878639,,,,,,,,,,,,,,,,,0.0,,,,,,,,,40.066477544613846,,,48.94522692092552
u292,,48.632173197671136,,,,,,,,,45.80996749498585,,,,55.05143379631305,,,,,,,,,,,,,,0.0,,51.94307867582248,,,,,,,,,,,,,,,,,,,,,,,,,,49.016563403935365,,,,,,,,,,,47.2110027091897,,,,,,,,,,,,50.27624341059647,,,,,,,,,,,,,43.524444389560635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4896071144253,,,,,,,,,48.70610936206793,44.79684958511852,,,50.05864569534119,,0.0,,,,,,,,,,,,,,,,,47.00729435060432,,,,,,,,,,,,,,0.0,,,,,,,,48.805320191972854,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,57.75593424903318,,53.456267510184965,51.26346580868252,,52.00163182928269,,,,,,,,,,,,,,,,,,,44.455129115048024,,,59.416323917759286,,,,,,,42.655724964235475,,,,,,,,,,,,,55.744898304048654,,,,,,,,,,,,,,,,,,,,,,43.005018873726634,,,,,,48.10086741253249,,,,,,,,,,,50.56305377165605,,,,,,,,,,,,,,,,,,,,,,,,,40.72470234086073,,,55.681599746388095,0.0,,,,,,,,49.030591476733825,,,,,,52.00163182928269,,50.837715518604526,,52.00575241359599,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,45.64041328041304,,,,,,48.768396293550516,,,,,,,51.86245497865171,,,,,,,,48.56720317547172,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,56.88539816422279,,46.046299894753865,,,,53.04035707990458,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,46.706302613365814
u293,,,,,48.229235000907764,,,,,,54.06746136662992,,0.0,,,,,,,,,,,,53.80413351068198,,,,,,,,56.93260680951426,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98636675321895,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,52.132421928395466,,,,,,,,,,,,,,,51.371897217011615,,,,48.467598905141394,,,,,,,,,,,,,,,,42.8738280025598,54.97010503733976,,49.62243233498552,,,,,,,,,,,,,,,,,,,,,,,52.992336833107565,,,,,,,,,,,58.612323703836665,,,,,48.797472333310395,,,,,,,,,,,,,,49.70258656806966,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,56.23835898302653,,,,,48.78456223842322,,,,,,,,,,,,,,,,,,,43.64026180556229,52.612704891538954,,,,,,,0.0,,,,,,51.6911171634089,,,40.792048010232186,,,,,,,,,40.11811727256394,,,52.05625566375269,,,,,,,0.0,,53.259461132683384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.59096721686904,,,,,46.752498058323766,0.0,,,,,42.226172871764895,0.0,,,,,,,,,,,,,,,,,52.03905447360263,47.90367554882872,42.900898845059686,47.593400648159495,,,,48.58708801994236,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.852613890198825,,,,,,,,,,,37.489261066146845,,,,,,,,0.0,,,,,,,,,,,,46.193719872198955,,,,,,,,,,,,,,,45.394032636774426,,,,,,,,,,,,0.0,,40.32051275539272,43.04161317155587,52.60233951214796,,,,,,,,50.43879601883004,,,,,,,,,0.0,,,,,,,,,,45.29445589600844
u294,,,,,,,52.55837623087381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.542071806471505,,,,,,52.64729191699988,,,,,,,,,,,,,,,,,,52.545436486790436,,,,,,,,,,,,,,,54.10173581896656,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,44.68305405348368,,,,,41.532762580824716,,,,,,,,,,,,,49.26738461439294,55.46479070501985,,,,,,,,,,0.0,,,,,,,,50.09133870723003,,,,,,,,,,,55.63945253394478,,,,,,,,0.0,,49.00269409141569,,,,,,,,,52.125148184932456,,,,51.594697727534495,,,51.348438743000095,,,,,,56.65583795241948,,,,,,,,,,,,,,,,,,,,,,,52.438672446351475,,,,,,,,,,,,,,,50.68349071053979,,,,,,,,,,,,,,51.44729675298342,,,,,,,,,,,,,,,0.0,43.35847685109961,,,,,,48.77199803009506,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,45.32874160906876,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,47.5303484800283,,,,,55.18427192588693,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,54.988603834205165,,,,,,,,,,,,,,,,,,,,,,,40.34889292767225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,48.25668714300416,,,,,,,,0.0,49.77762824937359,,,,,,,,,,,,,,53.72593305483621,,,49.46490601896825,,,,,0.0,,,,,,,,,,,,,48.31063611064456,,,,,
u295,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.40409036302364,,,,,,,,,,,,50.846246572331935,,,,,,,,,,,56.433593470552516,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,46.34308046447779,,53.518812826227446,,,,,,,,,,,,,43.82686073833691,51.24452695798357,,,,,,,,,,,,,,,,,52.482027277731625,,,,,,,,,,,,,,,,,,,,54.544346208435236,,,,52.2937795670313,,,,,,,,,,,,48.14190562787247,48.16697886783229,0.0,,,,,,,,45.238843187985566,,,,,,,,,,,,,,,,,,43.00479420164064,,,,,0.0,,,37.092148047945074,,,,,,,,50.94577346762284,,,,,,,45.97794828005125,,,,49.64621021647149,47.8288756886562,,,,,,,,,,,,,,,,,43.47690936968844,57.85931703326621,53.35626316639393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,45.2723548205917,,54.2238431328206,,,,,,,48.68414286812044,,,,,,,,,,0.0,,,,,,56.63100878479822,,,,,,45.56203176097049,59.560603855929216,,,,,,,,37.97092863328369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.47849259500344,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,52.2276204281709,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,49.82743610461992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.57466254229631,,,,,,38.8683754978899,,,,,50.675372567268504,,,,,,,42.95359177572972,,,,53.3595154943178,,,,,,,,0.0,,,,44.9843305890622,,,,,,,,,,0.0,55.73149722297955
u296,,,,,,,,,,,,48.38344474493042,0.0,,,,43.315705966756255,,,,,0.0,,,57.237537695694556,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,50.131674868881284,,,,,41.10923892137701,,,50.81021980737502,,47.77145049228234,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,47.02871076169406,,,,,,,46.51499114818538,,55.79695794157528,,,0.0,,50.062920613024204,,,,51.908846645372705,,,,,,,,,,,,,,,,,,,,47.84392199912036,,,,,,,,,,,,,,,,,,,,,,,,62.74085960051256,,,,,,,,0.0,,,,,,,,,,,,,,,,,,51.27592636070401,,,,,,,,,,49.896217285226285,,,,,,,,,,,,,,,,,,,,,61.20293954328438,,,,,,0.0,,,,,,,,,,,,,,,,45.497560929496444,,52.664301027403376,47.585800155168776,,40.93104782063253,,,,,,0.0,,45.36836953273228,,,,,,,,,,,,,,,,,,,,,,0.0,50.13504629721463,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,39.74553912842691,,0.0,,,49.92608123822046,,,,,57.03224135124562,,,,,,,,,43.750722144208545,,,,,,,,,49.79169665050098,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,45.37266404745259,,,,,,53.649454310534054,,,,,,,,,,,,51.00124629905507,,,,50.380150719443414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.882856092136834,,,,,,48.17979386067832,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.387159516971344,,,52.54699838300619,,,,,,48.602886938380664,,,,,,,,,,,,,,,,0.0,
